INDICATOR_ID,COUNTRY_ID,YEAR,TYPE,METADATA
700164,PRT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700164,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
700164,RUS,2014,Over Coverage:Classification,"Includes other industry(ies)"
700164,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
700164,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
700164,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
700164,VNM,2014,Over Coverage:Classification,"Includes other industry(ies)"
700164,ZAF,2014,Over Coverage:Classification,"Includes other industry(ies)"
700165,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700179,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700179,BIH,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700179,BIH,2015,Over Coverage:Methodology,"Cultural employment is overestimated"
700179,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700179,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,BOL,2015,Over Coverage:Classification,"Includes other occupation(s)"
700179,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,CYP,2014,Qualifier:Data quality,"Low reliability, use with caution"
700179,CYP,2015,Qualifier:Data quality,"Low reliability, use with caution"
700179,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,FIN,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700179,FIN,2015,Over Coverage:Classification,"Includes other occupation(s)"
700179,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
700179,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,HRV,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700179,KOR,2014,Over Coverage:Classification,"Includes other occupation(s)"
700179,LKA,2016,Change:Age group,"Below 29 year-year-old population"
700179,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700179,MAC,2014,Change:Age group,"Excludes 15-year-old population"
700179,MDV,2014,Over Coverage:Classification,"Includes other occupation(s)"
700179,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
700179,MLT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700179,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
700179,MNG,2014,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700179,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,PAK,2014,Over Coverage:Classification,"Includes other occupation(s)"
700179,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
700179,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700179,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
700179,ROU,2014,Qualifier:Data quality,"Low reliability, use with caution"
700179,RUS,2014,Over Coverage:Classification,"Includes other occupation(s)"
700179,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
700179,SVN,2015,Over Coverage:Classification,"Includes other occupation(s)"
700179,SVN,2016,Over Coverage:Classification,"Includes other occupation(s)"
700179,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700179,VNM,2014,Over Coverage:Classification,"Includes other occupation(s)"
700179,ZAF,2014,Over Coverage:Classification,"Includes other occupation(s)"
700180,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700180,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,LKA,2016,Change:Age group,"Below 29 year-year-old population"
700180,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700180,MAC,2014,Change:Age group,"Excludes 15-year-old population"
700180,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700180,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700180,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700182,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700182,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
700182,ARM,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,BEL,2015,Qualifier:Data quality,"Low reliability, use with caution"
700182,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700182,BIH,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,BIH,2015,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700182,BOL,2011,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
700182,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
700182,HND,2010,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,HRV,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700182,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
700182,LKA,2016,Change:Age group,"Below 29 year-year-old population"
700182,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700182,MAC,2014,Change:Age group,"Excludes 15-year-old population"
700182,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
700182,MEX,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
700182,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700182,MLI,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,MLT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
700182,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700182,PAK,2014,Over Coverage:Classification,"Includes other industry(ies)"
700182,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
700182,PHL,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,PRT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700182,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
700182,RUS,2014,Over Coverage:Classification,"Includes other industry(ies)"
700182,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
700182,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
700182,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
700182,VNM,2014,Over Coverage:Classification,"Includes other industry(ies)"
700182,ZAF,2014,Over Coverage:Classification,"Includes other industry(ies)"
700183,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700183,LKA,2016,Change:Age group,"Below 29 year-year-old population"
700183,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700183,MAC,2014,Change:Age group,"Excludes 15-year-old population"
700185,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700185,BIH,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700185,BIH,2015,Over Coverage:Methodology,"Cultural employment is overestimated"
700185,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,BOL,2015,Over Coverage:Classification,"Includes other occupation(s)"
700185,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,FIN,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700185,FIN,2015,Over Coverage:Classification,"Includes other occupation(s)"
700185,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
700185,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,KOR,2014,Over Coverage:Classification,"Includes other occupation(s)"
700185,LKA,2016,Change:Age group,"Population between 30 -55 year-old"
700185,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700185,MDV,2014,Over Coverage:Classification,"Includes other occupation(s)"
700185,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
700185,MLT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700185,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
700185,MNG,2014,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,PAK,2014,Over Coverage:Classification,"Includes other occupation(s)"
700185,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
700185,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700185,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
700185,RUS,2014,Over Coverage:Classification,"Includes other occupation(s)"
700185,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
700185,SVN,2015,Over Coverage:Classification,"Includes other occupation(s)"
700185,SVN,2016,Over Coverage:Classification,"Includes other occupation(s)"
700185,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700185,VNM,2014,Over Coverage:Classification,"Includes other occupation(s)"
700185,ZAF,2014,Over Coverage:Classification,"Includes other occupation(s)"
700186,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700186,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,LKA,2016,Change:Age group,"Population between 30 -55 year-old"
700186,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700186,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700186,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700186,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700188,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700188,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
700188,ARM,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700188,BIH,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700188,BIH,2015,Over Coverage:Methodology,"Cultural employment is overestimated"
700188,BOL,2011,Over Coverage:Methodology,"Cultural employment is overestimated"
700188,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
700188,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
